id,x,y
1,0,3095.9986999999965
1,296.7682926919141,2921.6027999999933
1,593.5365853845792,2755.7774000000063
1,890.3048780763681,2558.0292000000045
1,1187.0731707689797,2351.625899999999
1,1483.8414634609476,2151.7743000000046
1,1780.6097561536662,1945.3733999999968
1,2077.3780488455805,1729.7853000000032
1,2374.146341538299,1541.662599999996
1,2670.9146342300346,1362.2482000000018
1,2967.682926922646,1183.0463000000018
1,3264.4512196146675,1044.3659999999945
1,3561.2195123073325,913.8849999999948
1,3857.987804999944,797.5488000000041
1,4154.756097691733,706.7645000000048
1,4451.52439038463,638.2070999999996
1,4748.292683076312,580.9815999999992
1,5045.060975769031,549.9665999999997
1,5341.829268460999,541.7311999999947
1,5638.5975611536105,556.4921999999933
1,5935.365853845399,596.9777000000031
1,6232.134146538065,660.2513999999937
1,6528.902439229979,750.4814999999944
1,6825.670731922697,855.3859999999986
1,7122.4390246153625,959.4046999999991
1,7419.207317307277,1088.3381999999983
1,7715.975609999996,1213.801099999997
1,8012.743902691731,1325.1774000000005
1,8309.512195384343,1454.6803000000073
1,8606.280488076363,1560.863400000002
1,8903.048780769028,1646.0004000000044
1,9199.817073460941,1722.149900000004
1,9496.58536615366,1776.9614000000001
1,9793.353658845395,1798.9565000000002
1,10090.121951538007,1817.2309999999998
1,10386.890244230028,1817.8558000000048
1,10683.658536922692,1814.6638999999996
1,10980.426829615304,1807.390499999994
1,11277.195122307325,1790.304999999993
1,11573.96341499999,1781.2358999999997
1,11870.731707691672,1759.6110000000044
1,12167.50000038439,1737.686400000006
1,12464.268293077055,1717.3647999999957
1,12761.036585768969,1691.4033999999956
1,13057.804878461688,1659.791200000007
1,13354.573171153315,1639.7235999999975
1,13651.341463846267,1608.9590999999928
1,13948.109756538057,1573.3114999999962
1,14244.878049230614,1547.654899999994
1,14541.646341922635,1508.774900000004
1,14838.414634615354,1461.8031999999948
1,15135.182927307036,1426.8171000000002
1,15431.9512199997,1371.8104000000021
1,15728.719512691614,1313.2522000000026
1,16025.487805384333,1266.154899999994
1,16322.256098076998,1209.3341999999975
1,16619.02439076891,1161.2979999999952
1,16915.5159238553,1130.2976999999955
1,17212.00745694192,1107.3889000000054
1,17508.49899002831,1107.544299999994
1,17804.990523114,1123.2048000000068
1,18101.48205620062,1162.279800000004
1,18397.97358928701,1220.3761999999988
1,18694.465122373633,1282.5956000000006
1,18990.956655459326,1365.5304000000033
1,19287.44818854571,1443.6199999999953
1,19583.939721632334,1527.0040000000008
1,19880.431254718955,1599.0890999999974
1,20176.922787805343,1674.562699999995
1,20473.414320891032,1738.0587999999989
1,20769.905853977656,1790.9426999999996
1,21066.397387064044,1846.7854999999981
1,21362.888920150668,1892.4118000000017
1,21659.380453237056,1947.7537000000011
1,21955.871986322745,2001.9150999999983
1,22252.363519409366,2061.4158000000025
1,22548.855052495757,2125.1217000000033
1,22845.346585582378,2192.239499999996
1,23141.838118668766,2260.073399999994
1,23438.329651755386,2317.532500000001
1,23734.82118484108,2375.798999999999
1,24031.312717927703,2422.002900000007
1,24327.80425101409,2454.5397999999986
1,24624.295784100712,2474.107799999998
1,24920.7873171871,2475.6273999999976
1,25217.27885027279,2460.0620999999956
1,25513.770383359413,2422.9976000000024
1,25810.2619164458,2367.644100000005
1,26106.75344953242,2304.1456000000035
1,26403.244982618813,2216.6098000000056
1,26699.736515704502,2111.646900000007
1,26996.228048791123,2012.1931999999942
1,27292.71958187751,1895.1628999999957
1,27589.21111496413,1769.9245999999985
1,27885.702648049824,1663.306500000006
1,28182.194181136212,1553.3788000000059
1,28478.685714222836,1446.2670999999973
1,28775.177247309457,1363.6934000000037
1,29071.668780395845,1291.134699999995
1,29368.160313481538,1224.5328000000009
1,29664.65184656816,1180.421199999997
1,29961.143379654546,1147.1984999999986
1,30257.634912741167,1120.3901999999944
1,30554.12644582756,1105.0149999999994
1,30850.61797891325,1090.6398000000045
1,31147.10951199987,1077.9357000000018
1,31443.60104508626,1065.7829000000056
1,31743.231680150635,1050.3224000000046
1,32042.862315214312,1035.3479999999981
1,32342.492950277756,1012.7712000000029
1,32642.12358534213,990.6812999999966
1,32941.75422040558,961.9643000000069
1,33241.38485546995,931.4645000000019
1,33541.0154905334,904.2350000000006
1,33840.646125597836,866.9774999999936
1,34140.27676066221,838.7424000000028
1,34439.90739572588,809.2174999999988
1,34739.53803078933,787.334600000002
1,35039.1686658537,772.716499999995
1,35338.79930091715,762.7066999999952
1,35638.42993598152,765.9357000000018
1,35938.06057104497,775.3687999999966
1,36237.69120610934,792.1012999999948
1,36537.32184117302,823.5160000000033
1,36836.95247623739,860.2446000000054
1,37136.58311130084,894.7568000000028
1,37436.21374636525,939.2930999999953
1,37735.844381428695,982.6705999999976
1,38035.47501649307,1018.9339000000036
1,38335.105651556514,1058.9443000000028
1,38634.73628662019,1090.6052999999956
1,38934.36692168456,1110.1894999999931
1,39233.997556748065,1125.6386000000057
1,39533.62819181244,1129.2035999999935
1,39833.258826875885,1124.165399999998
1,40132.889461940256,1113.660699999993
1,40432.52009700393,1094.693499999994
1,40732.1507320683,1077.3028999999951
1,41031.78136713175,1055.6880999999994
1,41331.41200219612,1033.982799999998
1,41631.04263725957,1019.4775999999983
1,41930.67327232394,1002.2027999999991
1,42230.30390738739,982.3390000000072
1,42529.934542451825,981.8758999999991
1,42829.5651775155,972.703800000003
1,43129.19581257987,971.0240999999951
1,43428.82644764332,981.9636000000028
1,43728.45708270769,988.6906000000017
1,44028.08771777114,1012.8512000000046
1,44327.71835283551,1042.2670999999973
1,44627.34898789896,1086.5736000000034
1,44926.97962296333,1139.550900000002
1,45226.61025802701,1189.8984000000055
1,45526.24089309046,1248.0890999999974
1,45825.871528154894,1301.1092000000062
1,46125.50216321834,1346.4836000000068
1,46425.13279828271,1387.6070000000036
1,46724.763433346394,1422.1551999999938
1,47024.39406841053,1442.1652999999933
1,47324.024703474206,1454.0613000000012
1,47623.65533853858,1452.289699999994
1,47923.285973602025,1440.289699999994
1,48222.9166086664,1422.0100999999995
1,48522.547243729874,1395.3861999999936
1,48822.177878794246,1374.1000000000058
1,49121.80851385792,1353.6089000000065
1,49421.43914892206,1338.7372000000032
1,49721.06978398573,1334.5179000000062
1,50020.7004190501,1338.923299999995
1,50320.33105411355,1346.7163
1,50619.96168917799,1356.3571999999986
1,50919.592324241436,1362.7446000000054
1,51219.22295930581,1363.375
1,51518.85359436949,1350.4587000000029
1,51818.484229432936,1330.777900000001
1,52118.11486449731,1287.145399999994
1,52417.745499560755,1246.177800000005
1,52717.37613462513,1185.587599999999
1,53017.006769688574,1118.1696999999986
1,53316.637404752946,1057.006699999998
1,53616.26803981663,976.9835000000021
1,53915.898674881064,903.5745000000024
1,54215.52930994451,828.482600000003
1,54515.15994500888,757.8852000000043
1,54814.79058007233,695.6462000000029
1,55114.4212151367,640.9712
1,55414.05185020015,602.870299999995
1,55713.682485263824,570.1873999999953
1,56013.313120328196,546.618100000007
1,56312.94375539164,534.4413999999961
1,56612.574390456015,526.0556999999972
1,56912.20502551946,525.9986000000063
2,0,2010.814400000003
2,298.0207289522768,1951.0699000000022
2,596.041457904339,1880.2360000000044
2,894.0621868556847,1821.2627000000066
2,1192.082915808016,1772.219100000002
2,1490.10364476006,1725.4121000000014
2,1788.1243737114237,1699.175900000002
2,2086.1451026637005,1675.5197999999946
2,2384.1658316157445,1665.7532999999967
2,2682.1865605671446,1661.865300000005
2,2980.2072895194215,1684.9517999999953
2,3278.2280184717165,1696.9167000000016
2,3576.2487474230984,1725.4256000000023
2,3874.2694763751606,1761.0984000000026
2,4172.290205327437,1792.7875000000058
2,4470.310934278783,1820.238200000007
2,4768.3316632308815,1857.8687000000064
2,5066.352392183158,1894.2927999999956
2,5364.373121134522,1918.098800000007
2,5662.3938500866025,1959.9389999999985
2,5960.4145790388975,1998.9367999999959
2,6258.435307990243,2033.9275000000052
2,6556.456036942538,2077.9376000000047
2,6854.476765894618,2096.7237000000023
2,7152.497494845982,2105.171300000002
2,7450.518223798259,2114.1031999999977
2,7748.538952750339,2122.2437000000064
2,8046.559681701703,2139.233600000007
2,8344.58041065398,2151.572199999995
2,8642.601139605344,2152.6255999999994
2,8940.621868557424,2135.639599999995
2,9238.642597509719,2108.6156000000046
2,9536.663326461065,2057.0771999999997
2,9834.684055413378,1989.8752999999997
2,10132.70478436544,1917.0993000000017
2,10430.725513316786,1828.235400000005
2,10728.74624226908,1720.9502999999968
2,11026.766971221161,1634.809699999998
2,11324.787700172525,1538.0748000000021
2,11622.808429124801,1444.2550000000047
2,11920.829158076882,1372.4897999999957
2,12218.849887028246,1314.3141999999934
2,12516.870615980522,1267.2336000000068
2,12814.891344932585,1241.7755000000034
2,13112.912073883967,1233.573900000003
2,13410.932802836262,1242.2644
2,13708.953531788538,1269.8080999999947
2,14006.97426073992,1312.3977000000014
2,14304.994989691982,1371.3558000000048
2,14603.01571864426,1442.0776999999944
2,14901.036447595623,1508.2704999999987
2,15199.057176547703,1579.0715000000055
2,15497.077905499998,1649.3335999999981
2,15795.098634451344,1703.2091999999975
2,16093.119363403424,1746.3582000000024
2,16391.14009235572,1773.451000000001
2,16689.160821307065,1781.6141000000061
2,16987.18155025936,1773.0522000000055
2,17285.20227921144,1738.6649999999936
2,17583.223008162804,1686.915200000003
2,17881.24373711508,1628.5237999999954
2,18179.26446606716,1547.8279000000039
2,18477.285195018525,1454.2140000000072
2,18775.3059239708,1375.4146000000037
2,19073.326652922166,1285.0072999999975
2,19371.347381874246,1186.8246999999974
2,19669.36811082654,1116.382500000007
2,19967.388839777886,1059.666200000007
2,20265.409568730163,999.3852000000043
2,20563.430297682262,970.502999999997
2,20861.451026633607,967.1714000000065
2,21159.471755585902,955.9231
2,21457.492484537983,976.3310000000056
2,21755.513213489347,1010.3043999999936
2,22053.717135571733,993.1684999999998
2,22351.921057654505,982.7351999999955
2,22650.124979737873,990.721000000005
2,22948.328901819026,1000.055600000007
2,23246.532823901027,1013.6713000000018
2,23544.736745984184,1049.0674
2,23842.940668066185,1082.034599999999
2,24141.144590149168,1118.4205999999976
2,24439.348512230707,1163.8242000000027
2,24737.552434312707,1212.1086000000068
2,25035.75635639548,1264.688399999999
2,25333.960278477865,1319.649900000004
2,25632.16420055923,1372.7994000000035
2,25930.368122642,1422.6821000000054
2,26228.572044724388,1470.1285000000062
2,26526.77596680716,1515.4627000000037
2,26824.97988888916,1553.8466999999946
2,27123.18381097091,1584.351800000004
2,27421.38773305368,1604.1782999999996
2,27719.591655136068,1612.5290999999997
2,28017.79557721884,1610.437699999995
2,28315.99949930084,1596.693100000004
2,28614.20342138259,1578.626099999994
2,28912.407343465362,1556.8309000000008
2,29210.611265547363,1523.7485000000015
2,29508.81518762975,1484.4602000000014
2,29807.01910971252,1450.179799999998
2,30105.223031794656,1421.2453999999998
2,30403.426953877042,1397.3607000000047
2,30701.630875959043,1381.0497000000032
2,30999.834798041815,1371.821299999996
2,31298.038720123564,1377.5872999999992
2,31596.242642206336,1396.2458999999944
2,31894.446564288337,1422.7119999999995
2,32192.650486370723,1460.5964999999997
2,32490.854408452647,1504.4602000000014
2,32789.05833053465,1546.2793999999994
2,33087.26225261802,1592.5118999999977
2,33385.46617470002,1643.5139999999956
2,33683.67009678241,1689.877800000002
2,33981.87401886433,1731.6059999999998
2,34280.07794094633,1764.3331000000035
2,34578.281863028926,1790.344299999997
2,34876.4857851117,1810.2351000000053
2,35174.68970719362,1818.233500000002
2,35472.893629276005,1817.2437999999966
2,35771.097551358005,1814.0927999999985
2,36069.30147344078,1808.4839999999967
2,36367.50539552253,1795.4284999999945
2,36665.7093176053,1785.5862999999954
2,36963.9132396873,1781.0688999999984
2,37262.11716176969,1777.909400000004
2,37560.32108385246,1780.937699999995
2,37858.52500593383,1786.9964999999938
2,38156.728928016215,1800.5429000000004
2,38454.93285009899,1823.941399999996
2,38753.13677218137,1842.301999999996
2,39051.340694264145,1864.382500000007
2,39349.54461634551,1898.9060000000027
2,39647.7485384279,1923.9756999999954
2,39945.95246051067,1943.1398999999947
2,40244.15638259344,1964.2241000000067
2,40542.36030467583,1978.4621999999945
2,40840.5642267572,1987.457899999994
2,41138.76814883997,1989.6573999999964
2,41436.972070922355,1984.0838999999978
2,41735.175993004355,1977.3714999999938
2,42033.379915086494,1965.0647000000026
2,42331.58383716888,1946.130999999994
2,42629.78775925165,1932.9006999999983
2,42927.99168133365,1917.8764999999985
2,43226.19560341604,1904.8411999999953
2,43524.39952549818,1899.960699999996
2,43822.603447580565,1901.1193000000058
2,44120.80736966334,1908.5639999999985
2,44419.01129174534,1916.5515000000014
2,44717.21521382687,1932.6512999999977
2,45015.419135909855,1960.030899999998
2,45313.623057991856,1984.6826
2,45611.82698007501,2004.8221000000049
2,45910.03090215617,2037
2,46208.23482423933,2072.3684000000067
2,46506.43874632133,2107.8174
2,46804.64266840354,2140.2646999999997
2,47102.8465904867,2172.2026999999944
2,47401.050512567854,2204.403099999996
2,47699.254434650626,2230.859700000001
2,47997.45835673301,2251.815499999997
2,48295.66227881501,2270.5063999999984
2,48593.86620089715,2283.9214999999967
2,48892.07012297954,2288.9140000000043
2,49190.27404506231,2290.8102999999974
2,49488.47796714431,2288.699800000002
2,49786.68188922606,2271.9434000000037
2,50084.885811308835,2240.6398999999947
2,50383.089733390836,2193.4679000000033
2,50681.29365547399,2137.763500000001
2,50979.497577555994,2082.3975000000064
2,51277.70149963775,2008.6224999999977
2,51575.90542172052,1909.2657999999938
2,51874.10934380252,1814.462400000004
2,52172.313265884906,1731.0647000000026
2,52470.51718796768,1636.5010000000038
2,52768.72111004982,1531.922900000005
2,53066.9250321322,1426.3171000000002
2,53365.128954214204,1337.747399999993
2,53663.332876296976,1261.5031000000017
2,53961.53679837936,1196.4516000000003
2,54259.7407204615,1134.153600000005
2,54557.9446425435,1090.4425999999949
2,54856.14856462589,1068.2853999999934
2,55154.35248670866,1050.2014000000054
2,55452.55640878982,1036.8849000000046
2,55750.760330873185,1030.3545000000013
2,56048.964252955186,1032.5151999999944
2,56347.16817503757,1037.0635000000038
2,56645.37209711949,1044.7814000000071
2,56943.57601920149,1057.6233999999968
2,57241.77994128409,1069.4658999999956
2,57539.98386336686,1085.0856000000058
2,57838.187785449634,1093.7957000000024
2,58136.39170753117,1099.9133000000002
2,58434.59562961317,1112.347299999994
2,58732.79955169594,1122.9318000000058
2,59031.00347377854,1132.8570999999938
2,59329.20739586046,1146.2465999999986
2,59627.41131794246,1164.6359999999986
2,59925.61524002485,1186.3859999999986
2,60223.81916210762,1208.3145999999979
2,60522.023084188986,1222.2626000000018
2,60820.22700627137,1240.2130999999936
2,61118.430928354144,1270.7891999999993
3,0,1550.8203999999969
3,299.79440304731,1586.4382999999943
3,599.5888060939218,1631.4529000000039
3,899.3832091414861,1676.9790999999968
3,1199.1776121880978,1728.860799999995
3,1498.9720152344767,1790.7580000000016
3,1798.7664182820408,1842.7176999999938
3,2098.5608213286528,1882.096399999995
3,2398.3552243752647,1915.521900000007
3,2698.1496274226174,1940.2810000000027
3,2997.944030469208,1944.1156000000046
3,3297.7384335165607,1942.2878000000055
3,3597.5328365631726,1930.7069999999949
3,3897.3272396107154,1911.8004999999976
3,4197.121642657115,1882.820900000006
3,4496.916045703727,1851.5590999999986
3,4796.71044875127,1819.130799999999
3,5096.504851797881,1782.556700000001
3,5396.299254844282,1753.350099999996
3,5696.0936578918245,1730.9820000000036
3,5995.888060938436,1722.4303999999975
3,6295.682463985768,1720.7195000000065
3,6595.476867032379,1734.7719999999972
3,6895.271270079689,1766.775999999998
3,7195.065673126301,1804.4741000000067
3,7494.860076172934,1850.8285000000033
3,7794.654479220477,1918.6723000000056
3,8094.448882266855,1993.9217999999964
3,8394.24328531442,2062.1956000000064
3,8694.037688361032,2143.3187999999936
3,8993.832091407687,2237.5685999999987
3,9293.626494454997,2317.5822999999946
3,9593.420897501586,2392.6315999999933
3,9893.21530054894,2480.091499999995
3,10193.009703595551,2561.9665999999997
3,10492.804106643094,2622.406700000007
3,10792.598509689495,2687.614400000006
3,11092.392912736106,2748.5947000000015
3,11392.187315783649,2787.5206000000035
3,11691.981718830282,2812.510599999994
3,11991.77612187666,2827.604999999996
3,12291.570524924204,2818.093599999993
3,12591.364927970815,2793.8724999999977
3,12891.159331018147,2750.559899999993
3,13190.953734064758,2679.750700000004
3,13490.748137112068,2605.790200000003
3,13790.54254015868,2524.178700000004
3,14090.336943205313,2421.593399999998
3,14390.131346252623,2312.4089999999997
3,14689.925749299278,2223.277799999996
3,14989.7201523468,2125.6910999999964
3,15289.51455539341,2024.2462999999989
3,15589.308958439833,1946.9743000000017
3,15889.103361487376,1884.2378999999928
3,16188.897764533966,1824.9302000000025
3,16488.692167581317,1786.443299999999
3,16788.48657062793,1768.9296000000031
3,17088.280973674562,1763.5035000000062
3,17388.075376721874,1777.2372999999934
3,17687.869779768487,1805.9597000000067
3,17987.66418281603,1838.908899999995
3,18287.458585862427,1885.956600000005
3,18587.252988909968,1938.7212
3,18887.04739195658,1979.1931999999942
3,19186.841795003194,2017.1557999999932
3,19486.636198050524,2056.6111999999994
3,19786.430601097138,2076.119399999996
3,20086.22500414375,2079.671199999997
3,20386.01940719108,2074.888399999996
